,city_id,City,Country,Lon,Lat,Cloudiness (%),Humidity,Temp,Wind Speed,Time
151,2084442,Vanimo,PG,141.3,-2.67,100,86,25.54,4.86,2019-07-12 19:43:51
152,2126785,Belaya Gora,RU,146.19,68.54,100,53,22.84,5.09,2019-07-12 19:43:52
153,5975034,High Prairie,CA,-116.48,55.43,0,58,23.04,5.42,2019-07-12 19:43:54
154,3665098,Barcelos,BR,-62.93,-0.97,74,83,27.34,0.87,2019-07-12 19:38:58
155,2025256,Chumikan,RU,135.31,54.72,99,94,11.94,1.18,2019-07-12 19:43:56
156,2194098,Ahipara,NZ,173.16,-35.17,0,81,15.54,5.06,2019-07-12 19:43:58
157,1242110,Kalmunai,LK,81.82,7.42,51,90,24.74,1.59,2019-07-12 19:44:00
158,2156643,Mount Gambier,AU,140.78,-37.83,75,81,8.0,7.7,2019-07-12 19:44:02
159,535839,Leshukonskoye,RU,45.76,64.9,29,89,6.34,0.61,2019-07-12 19:43:07
160,6355222,Yulara,AU,130.99,-25.24,0,52,7.0,3.6,2019-07-12 19:44:04
161,1850144,Nishihara,JP,139.53,35.74,1,93,20.96,1.5,2019-07-12 19:39:24
162,5855051,Ewa Beach,US,-158.01,21.32,20,54,27.77,6.7,2019-07-12 19:44:07
163,1490256,Talnakh,RU,88.39,69.49,40,87,14.0,5.0,2019-07-12 19:44:09
164,1213855,Sibolga,ID,98.78,1.74,7,79,27.44,3.55,2019-07-12 19:44:10
165,2014833,Tura,RU,100.22,64.27,97,81,15.74,2.98,2019-07-12 19:41:56
166,3115824,Muros,ES,-9.06,42.77,0,64,23.29,2.6,2019-07-12 19:44:16
167,4501427,Port Elizabeth,US,-74.98,39.31,20,55,30.85,6.7,2019-07-12 19:44:17
168,2028164,Deputatskiy,RU,139.9,69.3,90,72,17.44,4.77,2019-07-12 19:44:19
169,3893629,Coquimbo,CL,-71.34,-29.95,0,71,15.54,6.2,2019-07-12 19:43:13
170,2644037,Llangefni,GB,-4.31,53.26,67,82,15.81,5.1,2019-07-12 19:44:21
171,4034551,Faanui,PF,-151.75,-16.48,61,70,25.04,0.76,2019-07-12 19:44:23
172,1791464,Wenling,CN,121.38,28.38,100,89,26.58,1.73,2019-07-12 19:44:24
173,2991153,Muret,FR,1.33,43.46,20,37,25.96,6.2,2019-07-12 19:44:25
174,3421982,Maniitsoq,GL,-52.9,65.42,100,89,6.04,4.35,2019-07-12 19:44:27
175,3489440,Morant Bay,JM,-76.41,17.88,20,55,31.0,12.9,2019-07-12 19:44:30
176,3359638,Walvis Bay,NA,14.51,-22.95,0,68,15.69,4.6,2019-07-12 19:44:31
177,1862555,Hirado,JP,129.49,33.32,100,94,22.23,2.1,2019-07-12 19:44:32
178,3141667,Roald,NO,6.12,62.58,20,81,13.02,5.7,2019-07-12 19:44:35
179,2618795,Klaksvik,FO,-6.59,62.23,100,87,11.0,2.6,2019-07-12 19:44:36
180,244878,Biltine,TD,20.93,14.53,100,71,25.64,8.54,2019-07-12 19:44:38
181,145952,Ypsonas,CY,32.96,34.69,0,78,24.6,9.3,2019-07-12 19:44:39
182,1529484,Hami,CN,93.51,42.84,0,37,22.74,1.55,2019-07-12 19:44:41
183,2396253,Tchibanga,GA,11.0,-2.92,58,93,21.14,1.61,2019-07-12 19:44:43
184,2440371,Ouallam,NE,2.08,14.32,88,47,31.04,4.99,2019-07-12 19:44:45
185,3652764,Puerto Ayora,EC,-90.35,-0.74,40,57,24.88,7.7,2019-07-12 19:44:46
186,609919,Kuryk,KZ,51.68,43.18,10,70,26.54,8.46,2019-07-12 19:44:49
187,3863379,Mar del Plata,AR,-67.52,-46.43,82,61,6.04,2.09,2019-07-12 19:44:50
188,2012646,Zarubino,RU,131.06,42.65,73,97,14.94,1.69,2019-07-12 19:44:51
189,2450173,Taoudenni,ML,-3.98,22.68,0,6,38.74,5.31,2019-07-12 19:44:53
190,2012530,Zhigansk,RU,123.37,66.77,90,84,16.04,8.02,2019-07-12 19:44:54
191,5960603,Geraldton,CA,-86.95,49.72,75,68,22.0,4.6,2019-07-12 19:43:17
192,1253628,Lata,IN,78.62,30.78,98,98,7.24,1.69,2019-07-12 19:44:57
193,3465769,Conceicao da Barra,BR,-39.73,-18.59,67,81,20.54,2.05,2019-07-12 19:44:58
194,2126199,Cherskiy,RU,161.3,68.75,47,69,14.14,5.98,2019-07-12 19:45:00
195,3453439,Ponta do Sol,BR,-46.0,-20.63,0,52,17.14,0.39,2019-07-12 19:44:32
196,5983720,Iqaluit,CA,-68.52,63.75,40,62,13.94,1.5,2019-07-12 19:45:03
197,4033557,Tautira,PF,-149.15,-17.73,40,69,27.89,1.5,2019-07-12 19:45:04
198,2139521,Noumea,NC,166.46,-22.28,0,82,15.0,0.5,2019-07-12 19:45:05
199,6094665,Osoyoos,CA,-119.47,49.03,75,36,24.33,2.1,2019-07-12 19:45:07
200,2013279,Vostok,RU,135.83,46.45,65,81,15.44,1.65,2019-07-12 19:45:08
201,3676604,Rosarito,CO,-75.23,4.91,75,45,27.98,4.6,2019-07-12 19:45:10
202,1254709,Tezu,IN,96.16,27.93,100,98,21.94,1.47,2019-07-12 19:45:11
203,512255,Shirokiy,RU,39.17,53.87,51,92,11.34,2.31,2019-07-12 19:45:12
204,5924351,Clyde River,CA,-68.59,70.47,75,93,4.0,8.2,2019-07-12 19:45:14
205,3616232,Somoto,NI,-86.58,13.48,32,43,30.84,3.48,2019-07-12 19:45:15
206,2644605,Lerwick,GB,-1.15,60.15,100,81,12.0,3.6,2019-07-12 19:45:16
207,1282898,Pokhara,NP,83.99,28.21,96,93,12.74,1.02,2019-07-12 19:45:18
208,3466980,Caravelas,BR,-39.27,-17.73,87,71,22.84,2.97,2019-07-12 19:45:19
209,5046001,Sartell,US,-94.21,45.62,40,45,29.04,2.1,2019-07-12 19:45:21
210,6089245,Norman Wells,CA,-126.83,65.28,20,51,15.0,6.7,2019-07-12 19:45:22
211,933178,Pandamatenga,BW,25.64,-18.54,0,29,11.54,2.11,2019-07-12 19:45:23
212,2094144,Kerema,PG,145.78,-7.96,100,83,23.94,6.46,2019-07-12 19:45:25
213,3530691,Chunhuhub,MX,-88.59,19.59,93,27,36.64,3.89,2019-07-12 19:45:26
214,5464806,Deming,US,-107.76,32.27,1,21,32.08,5.0,2019-07-12 19:45:29
215,3939761,Hualmay,PE,-77.61,-11.1,15,86,17.04,6.6,2019-07-12 19:43:32
216,1806041,Jiaocheng,CN,116.14,24.68,100,98,22.84,1.57,2019-07-12 19:44:20
217,2445553,Dogondoutchi,NE,4.03,13.64,4,44,32.14,6.49,2019-07-12 19:45:34
