,level_0,index,city_id,City,Country,Lon,Lat,Cloudiness (%),Humidity,Temp,Wind Speed,Time
1074,1074,1074,1806466,Guangyuan,CN,105.86,32.43,94,95,18.98,0.33,2019-06-26 00:45:58
1075,1075,1075,1154689,Ko Samui,TH,99.94,9.54,20,74,29.0,1.0,2019-06-26 00:42:10
1076,1076,1076,5970234,Hanna,CA,-111.93,51.64,65,51,18.33,2.68,2019-06-26 00:46:01
1077,1077,1077,1273294,Dwarka,IN,77.04,28.58,40,58,33.1,0.61,2019-06-26 00:46:02
1078,1078,1078,3357247,Gobabis,NA,18.97,-22.45,39,42,8.0,0.5,2019-06-26 00:46:03
1079,1079,1079,3220997,Landau,DE,9.08,51.34,20,93,21.35,1.5,2019-06-26 00:46:06
1080,1080,1080,215668,Kabalo,CD,26.92,-6.05,0,45,20.88,1.95,2019-06-26 00:46:07
1081,1081,1081,3013748,Hauterive,FR,3.45,46.09,0,60,20.05,3.6,2019-06-26 00:46:10
1082,1082,1082,1784874,Houma,CN,111.36,35.63,0,41,24.98,4.08,2019-06-26 00:46:12
1083,1083,1083,528293,Maykop,RU,40.1,44.61,9,96,18.58,0.75,2019-06-26 00:46:13
1084,1084,1084,212730,Kisangani,CD,25.21,0.52,100,98,21.18,1.01,2019-06-26 00:46:14
1085,1085,1085,1803365,Linqiong,CN,103.46,30.42,40,94,23.0,2.0,2019-06-26 00:46:16
1086,1086,1086,2037086,Haicheng,CN,122.74,40.85,98,43,25.18,6.55,2019-06-26 00:46:17
1087,1087,1087,3346015,Sumbe,AO,13.84,-11.2,11,80,22.08,5.8,2019-06-26 00:46:19
1088,1088,1088,4408054,West Seneca,US,-94.62,36.84,1,65,28.22,2.1,2019-06-26 00:45:34
1089,1089,1089,2189947,Himatangi,NZ,175.32,-40.4,0,72,10.26,0.45,2019-06-26 00:46:24
1090,1090,1090,3157799,Farsund,NO,6.8,58.09,100,80,14.79,0.45,2019-06-26 00:46:27
1091,1091,1091,3067695,Old Town,CZ,14.42,50.08,0,83,21.89,3.1,2019-06-26 00:46:28
1092,1092,1092,2414055,Youkounkoun,GN,-13.12,12.53,0,69,27.58,5.06,2019-06-26 00:46:29
1093,1093,1093,367544,Sawakin,SD,37.33,19.1,1,31,26.38,1.58,2019-06-26 00:46:31
1094,1094,1094,1495385,Pelym,RU,62.0,61.01,0,71,7.88,1.88,2019-06-26 00:46:34
1095,1095,1095,1636806,Majene,ID,118.97,-3.54,0,83,26.78,10.86,2019-06-26 00:46:35
1096,1096,1096,1280957,Jiayuguan,CN,98.29,39.77,100,42,17.88,1.15,2019-06-26 00:46:36
1097,1097,1097,531098,Malino,RU,38.18,55.11,0,76,13.48,1.0,2019-06-26 00:46:38
1098,1098,1098,1490281,Talitsa,RU,63.73,57.01,100,96,9.98,4.27,2019-06-26 00:46:39
1099,1099,1099,1711635,Hingatungan,PH,125.19,10.58,98,69,27.88,1.19,2019-06-26 00:46:41
1100,1100,1100,2037534,Dunhua,CN,128.23,43.37,98,48,22.38,1.94,2019-06-26 00:46:42
1101,1101,1101,2018069,Peleduy,RU,112.75,59.63,0,42,20.88,4.23,2019-06-26 00:46:43
1102,1102,1102,3911925,El Alto,BO,-68.19,-16.5,33,19,4.0,1.0,2019-06-26 00:46:45
1103,1103,1103,260895,Karpathos,GR,27.21,35.51,5,88,24.0,6.2,2019-06-26 00:46:46
1104,1104,1104,2357012,Ouargaye,BF,0.06,11.5,45,53,28.68,2.62,2019-06-26 00:46:48
1105,1105,1105,786562,Dukat,RS,22.31,42.44,51,70,20.56,2.13,2019-06-26 00:46:49
1106,1106,1106,2093967,Kimbe,PG,150.15,-5.56,43,61,30.28,2.13,2019-06-26 00:46:51
1107,1107,1107,583350,Aleksandrov,RU,38.71,56.4,74,83,10.58,1.43,2019-06-26 00:46:52
1108,1108,1108,3460648,Itapuranga,BR,-49.95,-15.56,0,62,19.48,0.88,2019-06-26 00:46:28
1109,1109,1109,162627,Yabrud,SY,36.66,33.97,0,53,23.0,3.1,2019-06-26 00:46:56
1110,1110,1110,1626493,Srandakan,ID,110.25,-7.94,3,87,22.58,2.47,2019-06-26 00:46:57
1111,1111,1111,1852357,Shimoda,JP,138.93,34.7,75,73,24.81,3.1,2019-06-26 00:46:59
1112,1112,1112,2429344,Kyabe,TD,18.94,9.45,100,89,21.78,4.03,2019-06-26 00:47:00
1113,1113,1113,3174050,Mantua,IT,10.79,45.16,0,73,24.55,1.5,2019-06-26 00:44:54
1114,1114,1114,2965139,Mahon,IE,-8.4,51.89,75,93,15.63,1.5,2019-06-26 00:47:03
1115,1115,1115,678261,Filiasi,RO,23.52,44.55,33,93,19.06,2.1,2019-06-26 00:47:04
1116,1116,1116,3427208,Pilar,AR,-58.91,-34.46,0,57,8.31,4.6,2019-06-26 00:47:06
1117,1117,1117,566157,Divnomorskoye,RU,38.13,44.5,0,78,24.18,6.85,2019-06-26 00:47:07
1118,1118,1118,1506422,Golyshmanovo,RU,68.37,56.4,100,97,12.68,3.2,2019-06-26 00:47:09
1119,1119,1119,3532182,Bochil,MX,-92.89,17.0,75,66,29.0,1.5,2019-06-26 00:47:10
1120,1120,1120,3567834,Baracoa,CU,-74.5,20.35,35,82,27.68,4.4,2019-06-26 00:47:11
1121,1121,1121,1500973,Kaa-Khem,RU,94.56,51.7,100,84,7.18,2.38,2019-06-26 00:47:13
1122,1122,1122,2013459,Verkh-Usugli,RU,115.17,52.7,100,60,16.68,4.15,2019-06-26 00:47:14
1123,1123,1123,1529651,Altay,CN,88.13,47.83,0,66,6.28,4.13,2019-06-26 00:47:17
1124,1124,1124,779683,Hammerfest,NO,23.68,70.66,75,87,8.0,11.3,2019-06-26 00:47:18
1125,1125,1125,5905616,Bonnyville,CA,-110.74,54.27,75,63,17.0,2.6,2019-06-26 00:47:20
1126,1126,1126,2015913,Suntar,RU,117.65,62.16,60,62,20.98,2.36,2019-06-26 00:47:21
1127,1127,1127,2454955,Kolokani,ML,-8.03,13.58,0,31,32.98,5.18,2019-06-26 00:47:23
1128,1128,1128,3695465,Huallanca,PE,-76.94,-9.9,20,63,0.88,1.51,2019-06-26 00:47:24
1129,1129,1129,5520076,Del Rio,US,-100.9,29.36,1,46,32.35,5.7,2019-06-26 00:47:25
1130,1130,1130,415189,Aden,YE,45.03,12.79,50,47,32.68,7.05,2019-06-26 00:47:27
1131,1131,1131,506696,Ponazyrevo,RU,46.31,58.36,0,88,5.28,1.65,2019-06-26 00:47:28
1132,1132,1132,3377301,Mabaruma,GY,-59.78,8.2,11,98,23.58,1.21,2019-06-26 00:47:30
1133,1133,1133,2520645,Cabra,ES,-4.43,37.47,0,56,23.05,1.5,2019-06-26 00:47:31
1134,1134,1134,3471609,Areia Branca,BR,-37.31,-10.76,0,69,26.0,3.1,2019-06-26 00:47:32
1135,1135,1135,5871146,Palmer,US,-149.11,61.6,1,53,19.89,3.6,2019-06-26 00:44:35
1136,1136,1136,1250161,Batticaloa,LK,81.69,7.71,100,80,24.78,0.93,2019-06-26 00:42:44
1137,1137,1137,3868707,Valdivia,CL,-73.25,-39.81,100,98,7.78,9.1,2019-06-26 00:47:36
1138,1138,1138,964090,Prieska,ZA,22.74,-29.67,0,25,9.48,5.28,2019-06-26 00:47:38
1139,1139,1139,1497210,Novoagansk,RU,76.66,61.94,60,65,9.78,6.32,2019-06-26 00:47:39
1140,1140,1140,3445993,Recife,BR,-48.99,-28.48,100,74,19.18,1.5,2019-06-26 00:47:41
1141,1141,1141,7302259,Ashcroft,AU,150.9,-33.91,90,87,14.48,2.6,2019-06-26 00:47:42
1142,1142,1142,136399,Delijan,IR,50.69,33.99,0,15,27.98,0.67,2019-06-26 00:47:43
1143,1143,1143,2147756,Swan Hill,AU,143.56,-35.34,0,71,10.28,3.87,2019-06-26 00:47:45
1144,1144,1144,2013216,Vysokogornyy,RU,139.13,50.1,100,81,10.98,1.36,2019-06-26 00:47:46
1145,1145,1145,3398115,Ipojuca,BR,-35.06,-8.4,20,69,26.0,3.6,2019-06-26 00:47:48
1146,1146,1146,5006233,Port Huron,US,-82.44,42.98,1,44,25.46,1.5,2019-06-26 00:47:49
1147,1147,1147,32767,Qarchak,IR,51.57,35.44,40,20,27.28,3.1,2019-06-26 00:47:50
1148,1148,1148,2527089,Tiznit,MA,-9.73,29.7,5,93,19.98,1.16,2019-06-26 00:47:52
1149,1149,1149,949224,Thohoyandou,ZA,30.46,-22.97,7,97,9.78,1.69,2019-06-26 00:47:53
1150,1150,1150,117392,Mitu,IR,46.09,36.2,0,40,19.38,1.56,2019-06-26 00:47:55
1151,1151,1151,5074792,Papillion,US,-96.04,41.15,40,78,24.96,2.1,2019-06-26 00:45:13
1152,1152,1152,418863,Falavarjan,IR,51.51,32.56,0,22,17.96,2.1,2019-06-26 00:47:57
1153,1153,1153,601551,Akdepe,TM,59.39,42.05,0,50,25.0,2.1,2019-06-26 00:47:59
1154,1154,1154,5942913,Dryden,CA,-92.84,49.79,40,68,18.0,4.6,2019-06-26 00:48:03
1155,1155,1155,3401845,Conceicao do Araguaia,BR,-49.26,-8.26,10,61,23.78,0.42,2019-06-26 00:48:04
1156,1156,1156,3687975,Calamar,CO,-72.65,1.96,45,91,22.58,1.59,2019-06-26 00:48:06
1157,1157,1157,1510350,Leninskoye,RU,82.85,54.82,0,82,16.0,2.0,2019-06-26 00:48:07
1158,1158,1158,3359736,Vredendal,ZA,18.49,-31.68,0,81,13.98,2.72,2019-06-26 00:48:09
1159,1159,1159,3521972,Panaba,MX,-88.27,21.28,20,66,28.58,6.44,2019-06-26 00:48:10
1160,1160,1160,3406202,Barreirinha,BR,-57.07,-2.8,63,86,24.38,0.65,2019-06-26 00:48:11
1161,1161,1161,509234,Pitkyaranta,RU,31.48,61.57,97,91,9.98,1.77,2019-06-26 00:43:57
1162,1162,1162,2372647,Farim,GW,-15.22,12.48,16,71,25.28,3.46,2019-06-26 00:48:15
1163,1163,1163,2123100,Myaundzha,RU,147.18,63.05,52,51,15.68,7.26,2019-06-26 00:48:17
1164,1164,1164,923058,Kambove,CD,26.6,-10.88,0,58,11.88,1.26,2019-06-26 00:48:18
1165,1165,1165,3037943,Amberieu-en-Bugey,FR,5.34,45.96,61,83,21.93,0.5,2019-06-26 00:48:19
1166,1166,1166,3514961,Tzucacab,MX,-89.05,20.07,94,37,34.08,3.08,2019-06-26 00:48:21
1167,1167,1167,5335663,Cerritos,US,-118.05,33.86,90,77,19.32,2.6,2019-06-26 00:43:23
1168,1168,1168,1788081,Xuanzhou,CN,118.78,30.95,8,83,23.38,1.81,2019-06-26 00:48:24
1169,1169,1169,2027244,Bagdarin,RU,113.59,54.44,100,57,14.68,1.93,2019-06-26 00:48:25
1170,1170,1170,632371,Varkaus,FI,27.87,62.32,90,100,12.42,0.5,2019-06-26 00:48:26
1171,1171,1171,2025241,Churapcha,RU,132.43,62.0,32,46,18.68,2.28,2019-06-26 00:48:28
1172,1172,1172,866062,Iskateley,RU,53.15,67.68,78,76,6.28,6.13,2019-06-26 00:46:14
1173,1173,1173,1492948,Saryg-Sep,RU,95.55,51.49,100,68,9.48,0.87,2019-06-26 00:48:31
1174,1174,1174,3871336,Santiago,CL,-70.65,-33.44,36,75,6.82,0.29,2019-06-26 00:43:34
1175,1175,1175,3460825,Itamarandiba,BR,-42.86,-17.86,48,87,16.08,1.57,2019-06-26 00:48:34
1176,1176,1176,3172402,Nago,IT,10.89,45.88,0,73,22.99,1.5,2019-06-26 00:48:23
1177,1177,1177,548625,Alekseyevka,RU,50.49,53.25,0,67,14.0,2.0,2019-06-26 00:48:37
1178,1178,1178,2961459,Skibbereen,IE,-9.27,51.55,75,93,15.0,1.5,2019-06-26 00:48:39
1179,1179,1179,2123688,Lososina,RU,140.31,49.0,100,73,14.78,1.2,2019-06-26 00:48:40
1180,1180,1180,1805857,Jieshi,CN,115.83,22.82,26,86,26.28,0.89,2019-06-26 00:48:43
1181,1181,1181,207596,Mweka,CD,21.56,-4.85,0,47,20.58,0.35,2019-06-26 00:48:46
1182,1182,1182,1168312,Pasni,PK,63.48,25.26,12,91,26.38,1.19,2019-06-26 00:48:47
1183,1183,1183,3393922,Nisia Floresta,BR,-35.21,-6.09,0,83,24.53,2.6,2019-06-26 00:48:48
1184,1184,1184,2297834,Mpraeso,GH,-0.73,6.6,100,99,20.88,2.12,2019-06-26 00:48:50
1185,1185,1185,5864145,Homer,US,-151.54,59.64,1,55,17.76,6.7,2019-06-26 00:47:27
1186,1186,1186,3462315,Governador Valadares,BR,-41.95,-18.85,7,75,21.08,0.64,2019-06-26 00:48:53
1187,1187,1187,3155913,Geilo,NO,8.21,60.53,100,88,9.44,1.45,2019-06-26 00:48:54
1188,1188,1188,2633414,Yarmouth,GB,-1.5,50.71,98,93,17.78,4.1,2019-06-26 00:48:55
1189,1189,1189,3348078,Kuito,AO,16.94,-12.38,0,37,12.48,1.49,2019-06-26 00:48:05
1190,1190,1190,5528182,Barstow,US,-103.39,31.46,1,17,34.19,9.3,2019-06-26 00:48:59
1191,1191,1191,3146125,Ler,NO,10.3,63.2,75,81,10.41,4.6,2019-06-26 00:47:05
1192,1192,1192,2980916,Saint-Denis,FR,2.36,48.94,0,78,21.46,2.1,2019-06-26 00:49:02
1193,1193,1193,1734599,Kuala Kangsar,MY,100.94,4.77,75,88,25.5,2.1,2019-06-26 00:49:04
1194,1194,1194,504269,Pudozh,RU,36.54,61.81,93,99,8.48,1.64,2019-06-26 00:49:05
1195,1195,1195,1326105,Falam,MM,93.68,22.91,100,98,19.38,1.27,2019-06-26 00:49:06
1196,1196,1196,3662762,Porto Velho,BR,-63.87,-8.75,20,65,27.0,0.24,2019-06-26 00:48:00
1197,1197,1197,3874579,Purranque,CL,-73.16,-40.91,90,100,7.0,9.3,2019-06-26 00:44:58
1198,1198,1198,157429,Kilindoni,TZ,39.67,-7.91,7,77,26.08,7.11,2019-06-26 00:45:49
1199,1199,1199,256824,Kavos,GR,22.83,38.83,20,57,25.4,1.15,2019-06-26 00:49:12
1200,1200,1200,3407980,Alenquer,BR,-54.74,-1.95,0,88,27.0,2.1,2019-06-26 00:49:13
1201,1201,1201,1808370,Hengyang,CN,112.6,26.89,100,79,25.78,1.67,2019-06-26 00:49:14
1202,1202,1202,5949563,Esterhazy,CA,-102.08,50.65,35,75,18.68,5.39,2019-06-26 00:49:16
1203,1203,1203,3666582,Providencia,CO,-77.6,1.24,100,99,14.18,0.2,2019-06-26 00:49:17
1204,1204,1204,1254794,Tekkali,IN,84.23,18.62,38,87,26.88,0.55,2019-06-26 00:49:19
1205,1205,1205,6173361,Vanderhoof,CA,-124.02,54.02,100,53,18.48,3.28,2019-06-26 00:49:20
1206,1206,1206,1484846,Andijan,UZ,72.37,40.76,15,49,20.67,3.0,2019-06-26 00:49:22
1207,1207,1207,2332515,Lafia,NG,8.51,8.5,53,89,23.78,2.76,2019-06-26 00:49:23
1208,1208,1208,3983636,Guadalupe Victoria,MX,-105.33,21.68,40,61,27.0,4.1,2019-06-26 00:49:25
1209,1209,1209,2985947,Porto-Vecchio,FR,9.28,41.59,0,77,23.39,3.1,2019-06-26 00:49:26
1210,1210,1210,2439155,Tanout,NE,8.88,14.97,95,56,26.98,8.66,2019-06-26 00:49:28
1211,1211,1211,1576303,Lao Cai,VN,103.95,22.48,85,93,20.08,1.23,2019-06-26 00:49:29
1212,1212,1212,2269142,Colares,PT,-9.45,38.8,75,88,17.49,1.0,2019-06-26 00:49:30
1213,1213,1213,1785036,Zhangye,CN,100.46,38.94,100,58,15.68,4.01,2019-06-26 00:49:32
1214,1214,1214,1337605,Mahibadhoo,MV,72.97,3.78,91,74,28.48,3.54,2019-06-26 00:49:33
1215,1215,1215,2258378,Loandjili,CG,11.87,-4.77,40,88,24.0,3.1,2019-06-26 00:49:35
1216,1216,1216,2034691,Songjianghe,CN,127.48,42.18,100,48,22.18,2.64,2019-06-26 00:49:36
1217,1217,1217,533418,Lukovetskiy,RU,41.92,64.29,40,93,8.0,1.0,2019-06-26 00:49:39
1218,1218,1218,1636308,Manokwari,ID,134.08,-0.87,88,70,26.28,1.0,2019-06-26 00:49:40
1219,1219,1219,2019935,Mnogovershinnyy,RU,139.92,53.94,100,95,5.58,4.37,2019-06-26 00:49:42
1220,1220,1220,913323,Kaoma,ZM,24.8,-14.8,0,53,13.18,3.41,2019-06-26 00:49:43
1221,1221,1221,2562247,Marsaxlokk,MT,14.54,35.84,0,73,24.12,1.5,2019-06-26 00:49:44
1222,1222,1222,4218882,Rincon,US,-81.24,32.3,1,55,31.49,1.5,2019-06-26 00:47:19
1223,1223,1223,1498919,Lugovoy,RU,65.88,59.72,100,63,9.88,3.34,2019-06-26 00:49:47
1224,1224,1224,609404,Khromtau,KZ,58.44,50.26,76,79,15.68,5.36,2019-06-26 00:49:48
1225,1225,1225,3420768,Qasigiannguit,GL,-51.19,68.82,75,81,8.0,3.1,2019-06-26 00:49:50
1226,1226,1226,2925192,Freiberg,DE,13.34,50.92,0,61,20.8,4.1,2019-06-26 00:49:51
1227,1227,1227,2319133,Warri,NG,5.75,5.52,95,89,23.98,3.69,2019-06-26 00:49:29
1228,1228,1228,1623890,Lamu,ID,122.3,0.57,73,86,25.98,2.47,2019-06-26 00:49:54
1229,1229,1229,1806602,Xushan,CN,121.25,30.18,90,100,23.58,3.0,2019-06-26 00:49:55
1230,1230,1230,4004616,Huejuquilla el Alto,MX,-103.9,22.63,52,59,21.48,5.74,2019-06-26 00:49:57
1231,1231,1231,3848950,La Rioja,AR,-66.86,-29.41,0,28,3.98,2.88,2019-06-26 00:49:59
1232,1232,1232,4069659,Jasper,US,-87.28,33.83,1,66,27.4,1.96,2019-06-26 00:50:02
1233,1233,1233,4151316,Clearwater,US,-82.8,27.97,1,70,30.2,2.6,2019-06-26 00:49:32
1234,1234,1234,3453777,Pinhao,BR,-51.66,-25.7,94,98,13.78,1.05,2019-06-26 00:50:05
1235,1235,1235,523392,Naryan-Mar,RU,53.09,67.67,78,76,6.28,6.13,2019-06-26 00:50:06
1236,1236,1236,3016194,Durban,FR,0.58,43.54,0,94,21.76,2.1,2019-06-26 00:50:08
1237,1237,1237,2179103,Whitianga,NZ,175.7,-36.83,0,74,15.56,0.89,2019-06-26 00:50:10
1238,1238,1238,2022773,Khandyga,RU,135.58,62.65,77,46,20.38,2.48,2019-06-26 00:49:07
1239,1239,1239,462626,Zilair,RU,57.44,52.23,18,93,8.58,2.28,2019-06-26 00:50:13
1240,1240,1240,2088163,Popondetta,PG,148.24,-8.77,100,60,24.58,1.54,2019-06-26 00:50:15
1241,1241,1241,2319078,Wawa,NG,4.41,9.9,65,84,23.98,2.65,2019-06-26 00:49:22
1242,1242,1242,5762718,Belle Fourche,US,-103.85,44.67,1,53,22.96,6.7,2019-06-26 00:46:18
1243,1243,1243,1801200,Haimen,CN,121.18,31.87,95,87,23.4,0.89,2019-06-26 00:50:19
1244,1244,1244,1854774,Oda,JP,132.5,35.19,40,64,24.0,3.1,2019-06-26 00:50:20
1245,1245,1245,2155562,Nelson Bay,AU,152.14,-32.72,0,87,16.55,2.6,2019-06-26 00:50:21
1246,1246,1246,5692947,Williston,US,-103.62,48.15,1,35,23.82,5.7,2019-06-26 00:49:49
1247,1247,1247,1851279,Taga,JP,136.34,35.21,75,78,26.35,3.6,2019-06-26 00:50:24
1248,1248,1248,897045,Solwezi,ZM,26.4,-12.18,0,59,11.48,3.15,2019-06-26 00:50:25
1249,1249,1249,1055059,Tsaratanana,MG,47.65,-16.8,36,81,18.18,2.34,2019-06-26 00:50:27
1250,1250,1250,1488774,Tyukhtet,RU,89.31,56.54,93,76,14.88,2.12,2019-06-26 00:50:28
1251,1251,1251,1650233,Banjar,ID,108.54,-7.37,26,92,20.58,1.06,2019-06-26 00:50:30
1252,1252,1252,1651591,Amahai,ID,129.0,-3.31,69,85,25.38,5.96,2019-06-26 00:50:31
1253,1253,1253,525719,Mokrous,RU,47.51,51.24,0,80,14.28,3.28,2019-06-26 00:50:32
1254,1254,1254,4760059,Fredericksburg,US,-77.46,38.3,1,65,25.4,2.6,2019-06-26 00:46:32
1255,1255,1255,1511094,Bagan,RU,77.67,54.1,31,73,16.78,4.87,2019-06-26 00:50:35
1256,1256,1256,3389822,Salinopolis,BR,-47.36,-0.61,34,78,27.78,7.64,2019-06-26 00:50:37
1257,1257,1257,1241622,Wattegama,LK,80.68,7.35,100,89,22.78,1.83,2019-06-26 00:50:38
1258,1258,1258,3496831,Mao,DO,-71.08,19.55,75,83,28.05,5.1,2019-06-26 00:50:02
1259,1259,1259,2406407,Mabama,SL,-11.9,8.94,31,98,23.18,1.06,2019-06-26 00:50:41
1260,1260,1260,2347470,Miri,NG,9.75,10.31,27,87,22.68,3.47,2019-06-26 00:50:45
1261,1261,1261,3833883,Trelew,AR,-65.31,-43.25,54,54,4.88,5.65,2019-06-26 00:50:46
1262,1262,1262,3115824,Muros,ES,-9.06,42.77,0,93,16.06,0.5,2019-06-26 00:47:40
1263,1263,1263,2361177,Djibo,BF,-1.63,14.1,0,30,34.38,5.68,2019-06-26 00:50:49
1264,1264,1264,581080,Arkadak,RU,43.49,51.94,60,82,12.98,3.18,2019-06-26 00:50:50
1265,1265,1265,2517750,Felanitx,ES,3.15,39.47,0,83,24.4,3.6,2019-06-26 00:50:52
1266,1266,1266,569359,Cherdyn,RU,56.48,60.4,12,87,6.28,1.83,2019-06-26 00:50:53
1267,1267,1267,3347353,Menongue,AO,17.68,-14.66,0,45,10.78,1.25,2019-06-26 00:50:54
1268,1268,1268,5879400,Anchorage,US,-149.89,61.22,20,68,19.86,4.1,2019-06-26 00:46:14
1269,1269,1269,3832899,Viedma,AR,-62.99,-40.81,26,55,5.98,2.63,2019-06-26 00:46:08
1270,1270,1270,1035025,Nacala,MZ,40.69,-14.56,0,86,19.88,4.05,2019-06-26 00:50:58
1271,1271,1271,496381,Severnoye,RU,52.54,54.09,12,89,10.78,2.39,2019-06-26 00:51:01
1272,1272,1272,5043473,Rochester,US,-92.46,44.02,1,36,25.27,6.7,2019-06-26 00:46:44
1273,1273,1273,2028164,Deputatskiy,RU,139.9,69.3,0,34,21.48,7.59,2019-06-26 00:51:04
1274,1274,1274,2094746,Kandrian,PG,149.55,-6.21,66,70,28.68,4.03,2019-06-26 00:51:05
1275,1275,1275,1850144,Nishihara,JP,139.53,35.74,75,74,25.97,4.6,2019-06-26 00:51:06
1276,1276,1276,3883167,Linares,CL,-71.6,-35.85,35,73,5.98,0.6,2019-06-26 00:47:06
1277,1277,1277,3901903,Uyuni,BO,-66.82,-20.46,29,31,2.98,11.88,2019-06-26 00:50:11
1278,1278,1278,2129218,Yoichi,JP,140.77,43.19,20,68,20.41,3.6,2019-06-26 00:51:10
1279,1279,1279,876123,Lumeje,AO,20.78,-11.56,0,42,12.98,1.78,2019-06-26 00:51:12
1280,1280,1280,2377450,Nouakchott,MR,-15.98,18.08,0,48,29.0,9.3,2019-06-26 00:47:10
1281,1281,1281,3415212,Kopavogur,IS,-21.91,64.11,90,93,11.1,8.2,2019-06-26 00:51:15
1282,1282,1282,510347,Pestravka,RU,49.95,52.4,24,82,12.88,3.23,2019-06-26 00:51:16
1283,1283,1283,901766,Namwala,ZM,26.45,-15.75,0,76,12.28,1.97,2019-06-26 00:51:17
1284,1284,1284,5504003,Fernley,US,-119.25,39.61,1,12,25.35,10.8,2019-06-26 00:51:19
1285,1285,1285,1524296,Esil,KZ,66.41,51.96,55,89,18.38,5.73,2019-06-26 00:51:20
1286,1286,1286,1487332,Verkhnyaya Inta,RU,60.32,65.99,100,74,6.68,7.13,2019-06-26 00:51:23
1287,1287,1287,2694560,Ljungby,SE,13.94,56.83,0,63,19.1,2.6,2019-06-26 00:51:24
1288,1288,1288,524534,Mukhtolovo,RU,43.2,55.47,92,93,9.38,1.41,2019-06-26 00:51:26
1289,1289,1289,2904804,Hildburghausen,DE,10.73,50.43,0,64,19.7,4.6,2019-06-26 00:51:27
1290,1290,1290,4068590,Huntsville,US,-86.59,34.73,1,65,26.72,1.08,2019-06-26 00:51:29
1291,1291,1291,2122783,Nogliki,RU,143.14,51.8,100,92,7.48,8.82,2019-06-26 00:51:30
1292,1292,1292,2338660,Yaan,NG,8.57,7.38,31,95,22.88,3.21,2019-06-26 00:51:33
1293,1293,1293,141679,Bandar-e Anzali,IR,49.46,37.47,0,69,26.0,1.69,2019-06-26 00:51:34
1294,1294,1294,2991771,Guerande,FR,-4.17,48.47,0,93,15.3,2.1,2019-06-26 00:51:35
1295,1295,1295,893485,Chiredzi,ZW,31.67,-21.05,5,93,14.78,2.53,2019-06-26 00:51:37
1296,1296,1296,165929,Qatana,SY,36.09,33.43,0,53,23.18,3.1,2019-06-26 00:51:38
1297,1297,1297,3924895,Placido de Castro,BR,-67.19,-10.34,18,71,25.48,1.64,2019-06-26 00:51:12
1298,1298,1298,3443341,Carmelo,UY,-58.28,-34.0,0,57,9.51,4.6,2019-06-26 00:51:42
1299,1299,1299,1185106,Jamalpur,BD,89.95,24.93,100,78,28.38,5.23,2019-06-26 00:51:44
1300,1300,1300,1506260,Gornyak,KZ,81.46,51.0,7,76,14.58,1.98,2019-06-26 00:51:45
1301,1301,1301,2686657,Orebro,SE,15.21,59.27,90,93,14.99,1.5,2019-06-26 00:51:48
1302,1302,1302,2263905,Ribeira Brava,PT,-17.07,32.65,20,63,18.03,1.5,2019-06-26 00:51:49
1303,1303,1303,2036066,Linkou,CN,130.27,45.29,71,57,24.68,4.28,2019-06-26 00:51:50
1304,1304,1304,1524298,Aksu,KZ,76.93,52.04,0,77,17.0,3.0,2019-06-26 00:51:52
1305,1305,1305,610298,Beyneu,KZ,55.19,45.32,99,28,29.08,3.26,2019-06-26 00:51:53
1306,1306,1306,3395981,Maceio,BR,-35.74,-9.67,20,88,22.0,1.0,2019-06-26 00:49:54
1307,1307,1307,3658195,Feijo,EC,-79.92,-3.63,90,83,28.81,1.5,2019-06-26 00:51:56
1308,1308,1308,1793199,Encheng,CN,107.09,22.74,73,91,25.18,0.9,2019-06-26 00:51:57
1309,1309,1309,95788,Hit,IQ,42.83,33.64,0,16,32.88,2.2,2019-06-26 00:51:59
1310,1310,1310,145531,Saurimo,AO,20.4,-9.66,0,37,15.48,2.01,2019-06-26 00:52:00
1311,1311,1311,2091996,Madang,PG,145.81,-5.21,100,85,25.68,1.03,2019-06-26 00:52:02
1312,1312,1312,1791673,Weihai,CN,122.11,37.5,84,30,26.67,2.68,2019-06-26 00:48:43
1313,1313,1313,1488414,Urengoy,RU,78.37,65.96,0,60,8.58,2.2,2019-06-26 00:52:04
1314,1314,1314,6088469,Nipawin,CA,-104.02,53.36,75,77,18.0,5.1,2019-06-26 00:48:45
1315,1315,1315,1503726,Kharp,RU,65.8,66.82,100,99,1.58,1.94,2019-06-26 00:52:07
1316,1316,1316,541446,Krasnyy Profintern,RU,40.44,57.74,0,93,8.0,1.0,2019-06-26 00:52:09
1317,1317,1317,933000,Tonota,BW,27.46,-21.44,0,73,10.98,3.53,2019-06-26 00:52:13
1318,1318,1318,586001,Khudat,AZ,48.68,41.63,0,36,24.48,3.89,2019-06-26 00:52:14
1319,1319,1319,789988,Mana,RS,20.24,43.52,0,100,17.96,0.5,2019-06-26 00:52:15
1320,1320,1320,7626381,Klaebu,NO,10.48,63.3,75,81,10.32,4.6,2019-06-26 00:52:17
1321,1321,1321,1267433,Kattivakkam,IN,80.32,13.22,75,74,28.36,2.6,2019-06-26 00:52:18
1322,1322,1322,2101169,Aitape,PG,142.36,-3.15,65,66,29.78,0.91,2019-06-26 00:52:20
1323,1323,1323,510613,Peschanokopskoye,RU,41.08,46.18,46,90,18.88,4.96,2019-06-26 00:52:21
